occurrenceID	eventID	samplingProtocol	habitat	occurrenceRemarks	fieldNotes	decimalLatitude	decimalLongitude	Datum	coordinateUncertaintyInMeters	scientificName	organismQuantity	organismQuantityType	eventDate	Year	kingdom	eventRemarks
MuSGrowth_1065	MuSGrowth_03	crancked wire (brush modification)	Oligotrophic Pine-dwarfshrubs-Sphagnum bog		20.50	60.894357	68.682947	WGS84	3	Sphagnum magellanicum	0.5	growth increment, cm	2021-10-09/2022-09-13	2022	Plantae	
MuSGrowth_1066	MuSGrowth_02	crancked wire (brush modification)	Oligotrophic Pine-dwarfshrubs-Sphagnum bog		15.00	60.894763	68.683165	WGS84	3	Sphagnum angustifolium	1.50	growth increment, cm	2020-10-17/2021-10-09	2021	Plantae	
MuSGrowth_1067	MuSGrowth_03	crancked wire (brush modification)	Oligotrophic Pine-dwarfshrubs-Sphagnum bog		20.50	60.894357	68.682947	WGS84	3	Sphagnum capillifolium	1	growth increment, cm	2021-10-09/2022-09-13	2022	Plantae	
MuSGrowth_1068	MuSGrowth_03	crancked wire (brush modification)	Oligotrophic Pine-dwarfshrubs-Sphagnum bog		20.50	60.894357	68.682947	WGS84	3	Sphagnum magellanicum	1.00	growth increment, cm	2020-10-17/2021-10-09	2021	Plantae	
MuSGrowth_1069	MuSGrowth_03	crancked wire (brush modification)	Oligotrophic Pine-dwarfshrubs-Sphagnum bog		20.50	60.894357	68.682947	WGS84	3	Sphagnum capillifolium	2.5	growth increment, cm	2021-10-09/2022-09-13	2022	Plantae	
MuSGrowth_1070	MuSGrowth_03	crancked wire (brush modification)	Oligotrophic Pine-dwarfshrubs-Sphagnum bog		20.50	60.894357	68.682947	WGS84	3	Sphagnum magellanicum	3.00	growth increment, cm	2020-10-17/2021-10-09	2021	Plantae	
MuSGrowth_1071	MuSGrowth_03	crancked wire (brush modification)	Oligotrophic Pine-dwarfshrubs-Sphagnum bog		20.50	60.894357	68.682947	WGS84	3	Sphagnum capillifolium	1	growth increment, cm	2021-10-09/2022-09-13	2022	Plantae	
MuSGrowth_1072	MuSGrowth_03	crancked wire (brush modification)	Oligotrophic Pine-dwarfshrubs-Sphagnum bog		20.50	60.894357	68.682947	WGS84	3	Sphagnum magellanicum	2.00	growth increment, cm	2020-10-17/2021-10-09	2021	Plantae	
MuSGrowth_1073	MuSGrowth_03	crancked wire (brush modification)	Oligotrophic Pine-dwarfshrubs-Sphagnum bog		20.50	60.894357	68.682947	WGS84	3	Sphagnum capillifolium	1.2	growth increment, cm	2021-10-09/2022-09-13	2022	Plantae	
MuSGrowth_1074	MuSGrowth_03	crancked wire (brush modification)	Oligotrophic Pine-dwarfshrubs-Sphagnum bog		20.50	60.894357	68.682947	WGS84	3	Sphagnum magellanicum	1.50	growth increment, cm	2020-10-17/2021-10-09	2021	Plantae	
MuSGrowth_1075	MuSGrowth_03	crancked wire (brush modification)	Oligotrophic Pine-dwarfshrubs-Sphagnum bog		20.50	60.894357	68.682947	WGS84	3	Sphagnum capillifolium	0.5	growth increment, cm	2021-10-09/2022-09-13	2022	Plantae	
MuSGrowth_1076	MuSGrowth_03	crancked wire (brush modification)	Oligotrophic Pine-dwarfshrubs-Sphagnum bog		20.50	60.894357	68.682947	WGS84	3	Sphagnum magellanicum	1.40	growth increment, cm	2020-10-17/2021-10-09	2021	Plantae	
MuSGrowth_1078	MuSGrowth_03	crancked wire (brush modification)	Oligotrophic Pine-dwarfshrubs-Sphagnum bog		20.50	60.894357	68.682947	WGS84	3	Sphagnum magellanicum	1.50	growth increment, cm	2020-10-17/2021-10-09	2021	Plantae	
MuSGrowth_1080	MuSGrowth_03	crancked wire (brush modification)	Oligotrophic Pine-dwarfshrubs-Sphagnum bog		20.50	60.894357	68.682947	WGS84	3	Sphagnum magellanicum	0.00	growth increment, cm	2020-10-17/2021-10-09	2021	Plantae	
MuSGrowth_1082	MuSGrowth_03	crancked wire (brush modification)	Oligotrophic Pine-dwarfshrubs-Sphagnum bog		20.50	60.894357	68.682947	WGS84	3	Sphagnum magellanicum	0.50	growth increment, cm	2020-10-17/2021-10-09	2021	Plantae	
MuSGrowth_1084	MuSGrowth_03	crancked wire (brush modification)	Oligotrophic Pine-dwarfshrubs-Sphagnum bog		20.50	60.894357	68.682947	WGS84	3	Sphagnum magellanicum	0.20	growth increment, cm	2020-10-17/2021-10-09	2021	Plantae	
MuSGrowth_1086	MuSGrowth_03	crancked wire (brush modification)	Oligotrophic Pine-dwarfshrubs-Sphagnum bog		20.50	60.894357	68.682947	WGS84	3	Sphagnum magellanicum	0.80	growth increment, cm	2020-10-17/2021-10-09	2021	Plantae	
MuSGrowth_1151	MuSGrowth_10	crancked wire (brush modification)	Oligotrophic Pine-dwarfshrubs-Sphagnum bog		23.30	60.89171	68.679724	WGS84	3	Sphagnum capillifolium	1.8	growth increment, cm	2021-10-09/2022-09-13	2022	Plantae	
MuSGrowth_1153	MuSGrowth_10	crancked wire (brush modification)	Oligotrophic Pine-dwarfshrubs-Sphagnum bog		23.30	60.89171	68.679724	WGS84	3	Sphagnum capillifolium	1.5	growth increment, cm	2021-10-09/2022-09-13	2022	Plantae	
MuSGrowth_1155	MuSGrowth_10	crancked wire (brush modification)	Oligotrophic Pine-dwarfshrubs-Sphagnum bog		23.30	60.89171	68.679724	WGS84	3	Sphagnum capillifolium	2.5	growth increment, cm	2021-10-09/2022-09-13	2022	Plantae	
MuSGrowth_1157	MuSGrowth_10	crancked wire (brush modification)	Oligotrophic Pine-dwarfshrubs-Sphagnum bog		23.30	60.89171	68.679724	WGS84	3	Sphagnum capillifolium	1	growth increment, cm	2021-10-09/2022-09-13	2022	Plantae	
MuSGrowth_1158	MuSGrowth_10	crancked wire (brush modification)	Oligotrophic Pine-dwarfshrubs-Sphagnum bog		23.30	60.89171	68.679724	WGS84	3	Sphagnum capillifolium	0.70	growth increment, cm	2020-10-17/2021-10-09	2021	Plantae	
MuSGrowth_1159	MuSGrowth_10	crancked wire (brush modification)	Oligotrophic Pine-dwarfshrubs-Sphagnum bog		23.30	60.89171	68.679724	WGS84	3	Sphagnum capillifolium	0.7	growth increment, cm	2021-10-09/2022-09-13	2022	Plantae	
MuSGrowth_1160	MuSGrowth_10	crancked wire (brush modification)	Oligotrophic Pine-dwarfshrubs-Sphagnum bog		23.30	60.89171	68.679724	WGS84	3	Sphagnum capillifolium	0.50	growth increment, cm	2020-10-17/2021-10-09	2021	Plantae	
MuSGrowth_1161	MuSGrowth_10	crancked wire (brush modification)	Oligotrophic Pine-dwarfshrubs-Sphagnum bog		23.30	60.89171	68.679724	WGS84	3	Sphagnum capillifolium	1.5	growth increment, cm	2021-10-09/2022-09-13	2022	Plantae	
MuSGrowth_1162	MuSGrowth_10	crancked wire (brush modification)	Oligotrophic Pine-dwarfshrubs-Sphagnum bog		23.30	60.89171	68.679724	WGS84	3	Sphagnum capillifolium	1.00	growth increment, cm	2020-10-17/2021-10-09	2021	Plantae	
MuSGrowth_1163	MuSGrowth_10	crancked wire (brush modification)	Oligotrophic Pine-dwarfshrubs-Sphagnum bog		23.30	60.89171	68.679724	WGS84	3	Sphagnum capillifolium	2	growth increment, cm	2021-10-09/2022-09-13	2022	Plantae	
MuSGrowth_1164	MuSGrowth_10	crancked wire (brush modification)	Oligotrophic Pine-dwarfshrubs-Sphagnum bog		23.30	60.89171	68.679724	WGS84	3	Sphagnum capillifolium	1.50	growth increment, cm	2020-10-17/2021-10-09	2021	Plantae	
MuSGrowth_1165	MuSGrowth_10	crancked wire (brush modification)	Oligotrophic Pine-dwarfshrubs-Sphagnum bog		23.30	60.89171	68.679724	WGS84	3	Sphagnum capillifolium	1.2	growth increment, cm	2021-10-09/2022-09-13	2022	Plantae	
MuSGrowth_1166	MuSGrowth_10	crancked wire (brush modification)	Oligotrophic Pine-dwarfshrubs-Sphagnum bog		23.30	60.89171	68.679724	WGS84	3	Sphagnum capillifolium	1.80	growth increment, cm	2020-10-17/2021-10-09	2021	Plantae	
MuSGrowth_1167	MuSGrowth_10	crancked wire (brush modification)	Oligotrophic Pine-dwarfshrubs-Sphagnum bog		23.30	60.89171	68.679724	WGS84	3	Sphagnum capillifolium	3	growth increment, cm	2021-10-09/2022-09-13	2022	Plantae	
MuSGrowth_1168	MuSGrowth_10	crancked wire (brush modification)	Oligotrophic Pine-dwarfshrubs-Sphagnum bog		23.30	60.89171	68.679724	WGS84	3	Sphagnum capillifolium	2.00	growth increment, cm	2020-10-17/2021-10-09	2021	Plantae	
MuSGrowth_1169	MuSGrowth_10	crancked wire (brush modification)	Oligotrophic Pine-dwarfshrubs-Sphagnum bog		23.30	60.89171	68.679724	WGS84	3	Sphagnum capillifolium	1	growth increment, cm	2021-10-09/2022-09-13	2022	Plantae	
MuSGrowth_1170	MuSGrowth_10	crancked wire (brush modification)	Oligotrophic Pine-dwarfshrubs-Sphagnum bog		23.30	60.89171	68.679724	WGS84	3	Sphagnum capillifolium	0.70	growth increment, cm	2020-10-17/2021-10-09	2021	Plantae	
MuSGrowth_1171	MuSGrowth_12	crancked wire (brush modification)	Oligotrophic Pine-dwarfshrubs-Sphagnum bog		30.60	60.891974	68.677198	WGS84	3	Sphagnum fuscum	2.5	growth increment, cm	2021-10-09/2022-09-13	2022	Plantae	
MuSGrowth_1172	MuSGrowth_10	crancked wire (brush modification)	Oligotrophic Pine-dwarfshrubs-Sphagnum bog		23.30	60.89171	68.679724	WGS84	3	Sphagnum capillifolium	0.50	growth increment, cm	2020-10-17/2021-10-09	2021	Plantae	
MuSGrowth_1173	MuSGrowth_12	crancked wire (brush modification)	Oligotrophic Pine-dwarfshrubs-Sphagnum bog		30.60	60.891974	68.677198	WGS84	3	Sphagnum fuscum	1.5	growth increment, cm	2021-10-09/2022-09-13	2022	Plantae	
MuSGrowth_1174	MuSGrowth_10	crancked wire (brush modification)	Oligotrophic Pine-dwarfshrubs-Sphagnum bog		23.30	60.89171	68.679724	WGS84	3	Sphagnum capillifolium	2.00	growth increment, cm	2020-10-17/2021-10-09	2021	Plantae	
MuSGrowth_1175	MuSGrowth_12	crancked wire (brush modification)	Oligotrophic Pine-dwarfshrubs-Sphagnum bog		30.60	60.891974	68.677198	WGS84	3	Sphagnum fuscum	2	growth increment, cm	2021-10-09/2022-09-13	2022	Plantae	
MuSGrowth_1176	MuSGrowth_10	crancked wire (brush modification)	Oligotrophic Pine-dwarfshrubs-Sphagnum bog		23.30	60.89171	68.679724	WGS84	3	Sphagnum capillifolium	1.00	growth increment, cm	2020-10-17/2021-10-09	2021	Plantae	
MuSGrowth_1177	MuSGrowth_12	crancked wire (brush modification)	Oligotrophic Pine-dwarfshrubs-Sphagnum bog		30.60	60.891974	68.677198	WGS84	3	Sphagnum fuscum	2	growth increment, cm	2021-10-09/2022-09-13	2022	Plantae	
MuSGrowth_1179	MuSGrowth_12	crancked wire (brush modification)	Oligotrophic Pine-dwarfshrubs-Sphagnum bog		30.60	60.891974	68.677198	WGS84	3	Sphagnum fuscum	1.7	growth increment, cm	2021-10-09/2022-09-13	2022	Plantae	
MuSGrowth_1181	MuSGrowth_12	crancked wire (brush modification)	Oligotrophic Pine-dwarfshrubs-Sphagnum bog		30.60	60.891974	68.677198	WGS84	3	Sphagnum fuscum	2	growth increment, cm	2021-10-09/2022-09-13	2022	Plantae	
MuSGrowth_1183	MuSGrowth_12	crancked wire (brush modification)	Oligotrophic Pine-dwarfshrubs-Sphagnum bog		30.60	60.891974	68.677198	WGS84	3	Sphagnum fuscum	1.5	growth increment, cm	2021-10-09/2022-09-13	2022	Plantae	
MuSGrowth_1185	MuSGrowth_12	crancked wire (brush modification)	Oligotrophic Pine-dwarfshrubs-Sphagnum bog		30.60	60.891974	68.677198	WGS84	3	Sphagnum fuscum	1.2	growth increment, cm	2021-10-09/2022-09-13	2022	Plantae	
MuSGrowth_1187	MuSGrowth_12	crancked wire (brush modification)	Oligotrophic Pine-dwarfshrubs-Sphagnum bog		30.60	60.891974	68.677198	WGS84	3	Sphagnum fuscum	1	growth increment, cm	2021-10-09/2022-09-13	2022	Plantae	
MuSGrowth_1189	MuSGrowth_12	crancked wire (brush modification)	Oligotrophic Pine-dwarfshrubs-Sphagnum bog		30.60	60.891974	68.677198	WGS84	3	Sphagnum fuscum	1	growth increment, cm	2021-10-09/2022-09-13	2022	Plantae	
MuSGrowth_1191	MuSGrowth_13	crancked wire (brush modification)	Oligotrophic Pine-dwarfshrubs-Sphagnum bog		16.30	60.891946	68.677136	WGS84	3	Sphagnum angustifolium	5	growth increment, cm	2021-10-09/2022-09-13	2022	Plantae	
MuSGrowth_1193	MuSGrowth_13	crancked wire (brush modification)	Oligotrophic Pine-dwarfshrubs-Sphagnum bog		16.30	60.891946	68.677136	WGS84	3	Sphagnum angustifolium	4.5	growth increment, cm	2021-10-09/2022-09-13	2022	Plantae	
MuSGrowth_1195	MuSGrowth_13	crancked wire (brush modification)	Oligotrophic Pine-dwarfshrubs-Sphagnum bog		16.30	60.891946	68.677136	WGS84	3	Sphagnum angustifolium	2.3	growth increment, cm	2021-10-09/2022-09-13	2022	Plantae	
MuSGrowth_1197	MuSGrowth_13	crancked wire (brush modification)	Oligotrophic Pine-dwarfshrubs-Sphagnum bog		16.30	60.891946	68.677136	WGS84	3	Sphagnum angustifolium	1.5	growth increment, cm	2021-10-09/2022-09-13	2022	Plantae	
MuSGrowth_1198	MuSGrowth_12	crancked wire (brush modification)	Oligotrophic Pine-dwarfshrubs-Sphagnum bog		30.60	60.891974	68.677198	WGS84	3	Sphagnum fuscum	2.00	growth increment, cm	2020-10-17/2021-10-09	2021	Plantae	
MuSGrowth_1199	MuSGrowth_13	crancked wire (brush modification)	Oligotrophic Pine-dwarfshrubs-Sphagnum bog		16.30	60.891946	68.677136	WGS84	3	Sphagnum angustifolium	4.5	growth increment, cm	2021-10-09/2022-09-13	2022	Plantae	
MuSGrowth_1200	MuSGrowth_12	crancked wire (brush modification)	Oligotrophic Pine-dwarfshrubs-Sphagnum bog		30.60	60.891974	68.677198	WGS84	3	Sphagnum fuscum	2.00	growth increment, cm	2020-10-17/2021-10-09	2021	Plantae	
MuSGrowth_1201	MuSGrowth_13	crancked wire (brush modification)	Oligotrophic Pine-dwarfshrubs-Sphagnum bog		16.30	60.891946	68.677136	WGS84	3	Sphagnum angustifolium	1.2	growth increment, cm	2021-10-09/2022-09-13	2022	Plantae	
MuSGrowth_1202	MuSGrowth_12	crancked wire (brush modification)	Oligotrophic Pine-dwarfshrubs-Sphagnum bog		30.60	60.891974	68.677198	WGS84	3	Sphagnum fuscum	2.30	growth increment, cm	2020-10-17/2021-10-09	2021	Plantae	
MuSGrowth_1203	MuSGrowth_13	crancked wire (brush modification)	Oligotrophic Pine-dwarfshrubs-Sphagnum bog		16.30	60.891946	68.677136	WGS84	3	Sphagnum angustifolium	1.2	growth increment, cm	2021-10-09/2022-09-13	2022	Plantae	
MuSGrowth_1204	MuSGrowth_12	crancked wire (brush modification)	Oligotrophic Pine-dwarfshrubs-Sphagnum bog		30.60	60.891974	68.677198	WGS84	3	Sphagnum fuscum	1.30	growth increment, cm	2020-10-17/2021-10-09	2021	Plantae	
MuSGrowth_1205	MuSGrowth_13	crancked wire (brush modification)	Oligotrophic Pine-dwarfshrubs-Sphagnum bog		16.30	60.891946	68.677136	WGS84	3	Sphagnum angustifolium	3.5	growth increment, cm	2021-10-09/2022-09-13	2022	Plantae	
MuSGrowth_1206	MuSGrowth_12	crancked wire (brush modification)	Oligotrophic Pine-dwarfshrubs-Sphagnum bog		30.60	60.891974	68.677198	WGS84	3	Sphagnum fuscum	0.50	growth increment, cm	2020-10-17/2021-10-09	2021	Plantae	
MuSGrowth_1207	MuSGrowth_13	crancked wire (brush modification)	Oligotrophic Pine-dwarfshrubs-Sphagnum bog		16.30	60.891946	68.677136	WGS84	3	Sphagnum angustifolium	2.5	growth increment, cm	2021-10-09/2022-09-13	2022	Plantae	
MuSGrowth_1208	MuSGrowth_12	crancked wire (brush modification)	Oligotrophic Pine-dwarfshrubs-Sphagnum bog		30.60	60.891974	68.677198	WGS84	3	Sphagnum fuscum	1.70	growth increment, cm	2020-10-17/2021-10-09	2021	Plantae	
MuSGrowth_1210	MuSGrowth_12	crancked wire (brush modification)	Oligotrophic Pine-dwarfshrubs-Sphagnum bog		30.60	60.891974	68.677198	WGS84	3	Sphagnum fuscum	1.70	growth increment, cm	2020-10-17/2021-10-09	2021	Plantae	
MuSGrowth_1212	MuSGrowth_12	crancked wire (brush modification)	Oligotrophic Pine-dwarfshrubs-Sphagnum bog		30.60	60.891974	68.677198	WGS84	3	Sphagnum fuscum	1.00	growth increment, cm	2020-10-17/2021-10-09	2021	Plantae	
MuSGrowth_1214	MuSGrowth_12	crancked wire (brush modification)	Oligotrophic Pine-dwarfshrubs-Sphagnum bog		30.60	60.891974	68.677198	WGS84	3	Sphagnum fuscum	2.50	growth increment, cm	2020-10-17/2021-10-09	2021	Plantae	
MuSGrowth_1216	MuSGrowth_12	crancked wire (brush modification)	Oligotrophic Pine-dwarfshrubs-Sphagnum bog		30.60	60.891974	68.677198	WGS84	3	Sphagnum fuscum	1.00	growth increment, cm	2020-10-17/2021-10-09	2021	Plantae	
MuSGrowth_1218	MuSGrowth_13	crancked wire (brush modification)	Oligotrophic Pine-dwarfshrubs-Sphagnum bog		16.30	60.891946	68.677136	WGS84	3	Sphagnum angustifolium	3.00	growth increment, cm	2020-10-17/2021-10-09	2021	Plantae	
MuSGrowth_1220	MuSGrowth_13	crancked wire (brush modification)	Oligotrophic Pine-dwarfshrubs-Sphagnum bog		16.30	60.891946	68.677136	WGS84	3	Sphagnum angustifolium	4.00	growth increment, cm	2020-10-17/2021-10-09	2021	Plantae	
MuSGrowth_1222	MuSGrowth_13	crancked wire (brush modification)	Oligotrophic Pine-dwarfshrubs-Sphagnum bog		16.30	60.891946	68.677136	WGS84	3	Sphagnum angustifolium	4.00	growth increment, cm	2020-10-17/2021-10-09	2021	Plantae	
MuSGrowth_1224	MuSGrowth_13	crancked wire (brush modification)	Oligotrophic Pine-dwarfshrubs-Sphagnum bog		16.30	60.891946	68.677136	WGS84	3	Sphagnum angustifolium	4.00	growth increment, cm	2020-10-17/2021-10-09	2021	Plantae	
MuSGrowth_1226	MuSGrowth_13	crancked wire (brush modification)	Oligotrophic Pine-dwarfshrubs-Sphagnum bog		16.30	60.891946	68.677136	WGS84	3	Sphagnum angustifolium	2.00	growth increment, cm	2020-10-17/2021-10-09	2021	Plantae	
MuSGrowth_1228	MuSGrowth_13	crancked wire (brush modification)	Oligotrophic Pine-dwarfshrubs-Sphagnum bog		16.30	60.891946	68.677136	WGS84	3	Sphagnum angustifolium	3.00	growth increment, cm	2020-10-17/2021-10-09	2021	Plantae	
MuSGrowth_1230	MuSGrowth_13	crancked wire (brush modification)	Oligotrophic Pine-dwarfshrubs-Sphagnum bog		16.30	60.891946	68.677136	WGS84	3	Sphagnum angustifolium	0.00	growth increment, cm	2020-10-17/2021-10-09	2021	Plantae	
MuSGrowth_1232	MuSGrowth_13	crancked wire (brush modification)	Oligotrophic Pine-dwarfshrubs-Sphagnum bog		16.30	60.891946	68.677136	WGS84	3	Sphagnum angustifolium	0.50	growth increment, cm	2020-10-17/2021-10-09	2021	Plantae	
MuSGrowth_1234	MuSGrowth_13	crancked wire (brush modification)	Oligotrophic Pine-dwarfshrubs-Sphagnum bog		16.30	60.891946	68.677136	WGS84	3	Sphagnum angustifolium	1.00	growth increment, cm	2020-10-17/2021-10-09	2021	Plantae	
MuSGrowth_1236	MuSGrowth_13	crancked wire (brush modification)	Oligotrophic Pine-dwarfshrubs-Sphagnum bog		16.30	60.891946	68.677136	WGS84	3	Sphagnum angustifolium	3.30	growth increment, cm	2020-10-17/2021-10-09	2021	Plantae	
MuSGrowth_1245	MuSGrowth_20	crancked wire (brush modification)	Oligotrophic Pine-dwarfshrubs-Sphagnum bog		31.33	60.891507	68.686914	WGS84	3	Sphagnum majus	6.5	growth increment, cm	2021-10-09/2022-09-13	2022	Plantae	
MuSGrowth_1247	MuSGrowth_20	crancked wire (brush modification)	Oligotrophic Pine-dwarfshrubs-Sphagnum bog		31.33	60.891507	68.686914	WGS84	3	Sphagnum majus	2.5	growth increment, cm	2021-10-09/2022-09-13	2022	Plantae	
MuSGrowth_1249	MuSGrowth_20	crancked wire (brush modification)	Oligotrophic Pine-dwarfshrubs-Sphagnum bog		31.33	60.891507	68.686914	WGS84	3	Sphagnum majus	5	growth increment, cm	2021-10-09/2022-09-13	2022	Plantae	
MuSGrowth_1251	MuSGrowth_20	crancked wire (brush modification)	Oligotrophic Pine-dwarfshrubs-Sphagnum bog		31.33	60.891507	68.686914	WGS84	3	Sphagnum majus	5	growth increment, cm	2021-10-09/2022-09-13	2022	Plantae	
MuSGrowth_1271	MuSGrowth_25	crancked wire (brush modification)	Oligotrophic Pine-dwarfshrubs-Sphagnum bog		21.67	60.891707	68.684439	WGS84	3	Sphagnum fuscum	1.50	growth increment, cm	2020-10-17/2021-10-09	2021	Plantae	
MuSGrowth_1273	MuSGrowth_25	crancked wire (brush modification)	Oligotrophic Pine-dwarfshrubs-Sphagnum bog		21.67	60.891707	68.684439	WGS84	3	Sphagnum fuscum	2.20	growth increment, cm	2020-10-17/2021-10-09	2021	Plantae	
MuSGrowth_1275	MuSGrowth_25	crancked wire (brush modification)	Oligotrophic Pine-dwarfshrubs-Sphagnum bog		21.67	60.891707	68.684439	WGS84	3	Sphagnum fuscum	2.00	growth increment, cm	2020-10-17/2021-10-09	2021	Plantae	
MuSGrowth_1277	MuSGrowth_25	crancked wire (brush modification)	Oligotrophic Pine-dwarfshrubs-Sphagnum bog		21.67	60.891707	68.684439	WGS84	3	Sphagnum fuscum	1.30	growth increment, cm	2020-10-17/2021-10-09	2021	Plantae	
MuSGrowth_1279	MuSGrowth_25	crancked wire (brush modification)	Oligotrophic Pine-dwarfshrubs-Sphagnum bog		21.67	60.891707	68.684439	WGS84	3	Sphagnum fuscum	2.20	growth increment, cm	2020-10-17/2021-10-09	2021	Plantae	
MuSGrowth_1281	MuSGrowth_25	crancked wire (brush modification)	Oligotrophic Pine-dwarfshrubs-Sphagnum bog		21.67	60.891707	68.684439	WGS84	3	Sphagnum fuscum	1.70	growth increment, cm	2020-10-17/2021-10-09	2021	Plantae	
MuSGrowth_1283	MuSGrowth_25	crancked wire (brush modification)	Oligotrophic Pine-dwarfshrubs-Sphagnum bog		21.67	60.891707	68.684439	WGS84	3	Sphagnum fuscum	0.50	growth increment, cm	2020-10-17/2021-10-09	2021	Plantae	
MuSGrowth_1285	MuSGrowth_25	crancked wire (brush modification)	Oligotrophic Pine-dwarfshrubs-Sphagnum bog		21.67	60.891707	68.684439	WGS84	3	Sphagnum fuscum	0.50	growth increment, cm	2020-10-17/2021-10-09	2021	Plantae	
MuSGrowth_1287	MuSGrowth_25	crancked wire (brush modification)	Oligotrophic Pine-dwarfshrubs-Sphagnum bog		21.67	60.891707	68.684439	WGS84	3	Sphagnum fuscum	3.00	growth increment, cm	2020-10-17/2021-10-09	2021	Plantae	
MuSGrowth_1289	MuSGrowth_25	crancked wire (brush modification)	Oligotrophic Pine-dwarfshrubs-Sphagnum bog		21.67	60.891707	68.684439	WGS84	3	Sphagnum fuscum	1.50	growth increment, cm	2020-10-17/2021-10-09	2021	Plantae	
MuSGrowth_1291	MuSGrowth_24	crancked wire (brush modification)	Oligotrophic Pine-dwarfshrubs-Sphagnum bog		18.33	60.891674	68.684716	WGS84	3	Sphagnum magellanicum	1.20	growth increment, cm	2020-10-17/2021-10-09	2021	Plantae	
MuSGrowth_1293	MuSGrowth_24	crancked wire (brush modification)	Oligotrophic Pine-dwarfshrubs-Sphagnum bog		18.33	60.891674	68.684716	WGS84	3	Sphagnum magellanicum	1.00	growth increment, cm	2020-10-17/2021-10-09	2021	Plantae	
MuSGrowth_1295	MuSGrowth_24	crancked wire (brush modification)	Oligotrophic Pine-dwarfshrubs-Sphagnum bog		18.33	60.891674	68.684716	WGS84	3	Sphagnum magellanicum	2.00	growth increment, cm	2020-10-17/2021-10-09	2021	Plantae	
MuSGrowth_1296	MuSGrowth_24	crancked wire (brush modification)	Oligotrophic Pine-dwarfshrubs-Sphagnum bog		18.33	60.891674	68.684716	WGS84	3	Sphagnum magellanicum	1.00	growth increment, cm	2020-10-17/2021-10-09	2021	Plantae	
MuSGrowth_1297	MuSGrowth_24	crancked wire (brush modification)	Oligotrophic Pine-dwarfshrubs-Sphagnum bog		18.33	60.891674	68.684716	WGS84	3	Sphagnum magellanicum	3.5	growth increment, cm	2021-10-09/2022-09-13	2022	Plantae	
